Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
192.168.1.103-192.168.5.122-1090-143-6,192.168.5.122,143,192.168.1.103,1090,6,13/06/2010 06:02:50,119975285,4,1,68,6,17,17,17,0,6,6,6,0,0.6167937,0.04167525,3.00E+07,5.99E+07,1.20E+08,167,1.20E+08,4.00E+07,6.93E+07,1.20E+08,167,0,0,0,0,0,1,0,0,0,80,20,0.0333402,0.00833505,6,17,15.16666667,4.490731195,20.16666667,0,1,0,0,1,0,0,0,0,18.2,17,6,80,0,0,0,0,0,0,4,68,1,6,8576,16891,3,20,152907,0,152907,152907,1.20E+08,0,1.20E+08,1.20E+08
192.168.2.112-192.168.5.122-4014-110-6,192.168.2.112,4014,192.168.5.122,110,6,13/06/2010 06:04:55,14089,6,13,47,132,16,0,7.833333333,5.741660619,20,0,10.15384615,7.081032809,12704.94712,1348.569806,782.7222222,2272.830311,9875,31,13569,2713.8,4243.943532,10304,672,13753,1146.083333,2854.230209,10166,31,0,0,0,0,128,276,425.8641493,922.7056569,0,20,8.95,6.778254705,45.94473684,0,0,0,1,0,0,0,0,2,9.421052632,7.833333333,10.15384615,128,0,0,0,0,0,0,6,47,13,132,64240,5840,5,20,0,0,0,0,0,0,0,0
192.168.2.112-192.168.5.122-4014-110-6,192.168.5.122,110,192.168.2.112,4014,6,13/06/2010 06:04:55,232,1,2,18,12,18,18,18,0,6,6,6,0,129310.3448,12931.03448,116,87.68124087,178,54,0,0,0,0,0,54,54,0,54,54,1,0,0,0,20,40,4310.344828,8620.689655,6,18,12,6.92820323,48,0,1,0,0,1,1,0,0,2,16,18,6,20,0,0,0,0,0,0,1,18,2,12,5840,64172,0,20,0,0,0,0,0,0,0,0
131.202.240.218-192.168.5.122-55616-80-6,131.202.240.218,55616,192.168.5.122,80,6,13/06/2010 06:05:04,9405,3,4,116,770,116,0,38.66666667,66.97263123,770,0,192.5,385,94205.20999,744.2849548,1567.5,2573.781246,6763,5,8070,4035,4365.677267,7122,948,9046,3015.333333,4387.128028,8049,5,0,0,0,0,104,136,318.9792663,425.3056885,0,770,110.75,269.4522221,72604.5,0,0,0,1,0,0,0,0,1,126.5714286,38.66666667,192.5,104,0,0,0,0,0,0,3,116,4,770,5840,46,1,32,0,0,0,0,0,0,0,0
131.202.240.218-192.168.5.122-55616-80-6,131.202.240.218,55616,192.168.5.122,80,6,13/06/2010 06:05:04,1017,2,0,0,0,0,0,0,0,0,0,0,0,0,1966.568338,1017,0,1017,1017,1017,1017,0,1017,1017,0,0,0,0,0,0,0,0,0,64,0,1966.568338,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,8,-1,0,32,0,0,0,0,0,0,0,0
192.168.2.111-192.168.5.122-1112-143-6,192.168.5.122,143,192.168.2.111,1112,6,13/06/2010 06:03:05,119975276,4,1,68,6,17,17,17,0,6,6,6,0,0.616793747,0.041675253,3.00E+07,5.99E+07,1.20E+08,156,1.20E+08,4.00E+07,6.93E+07,1.20E+08,156,0,0,0,0,0,1,0,0,0,80,20,0.033340203,0.008335051,6,17,15.16666667,4.490731195,20.16666667,0,1,0,0,1,0,0,0,0,18.2,17,6,80,0,0,0,0,0,0,4,68,1,6,9648,63509,3,20,183016,0,183016,183016,1.20E+08,0,1.20E+08,1.20E+08
192.168.5.122-224.0.0.251-5353-5353-17,192.168.5.122,5353,224.0.0.251,5353,17,13/06/2010 06:03:06,119473438,144,0,6496,0,56,44,45.11111111,3.409388746,0,0,0,0,54.37191822,1.205288827,835478.5874,695047.0658,4557527,107643,1.19E+08,835478.5874,695047.0658,4557527,107643,0,0,0,0,0,0,0,0,0,2904,0,1.205288827,0,44,56,45.1862069,3.515809941,12.36091954,0,0,0,0,0,0,0,0,0,45.5,45.11111111,0,2904,0,0,0,0,0,0,144,6496,0,0,-1,-1,143,20,0,0,0,0,0,0,0,0
192.168.1.103-192.168.5.122-4981-143-6,192.168.1.103,4981,192.168.5.122,143,6,13/06/2010 06:05:51,24191,15,28,245,2020,44,0,16.33333333,14.5634899,309,0,72.14285714,96.89616982,93629.86235,1777.520565,575.9761905,1479.362626,9885,121,24191,1727.928571,2688.722015,10974,121,23328,864,1934.109495,10414,154,0,0,0,0,308,576,620.0653135,1157.455252,0,309,51.47727273,82.06675916,6734.95296,0,0,0,1,0,0,0,0,1,52.6744186,16.33333333,72.14285714,308,0,0,0,0,0,0,15,245,28,2020,16384,5840,14,20,0,0,0,0,0,0,0,0
192.168.1.103-192.168.5.122-4981-143-6,192.168.5.122,143,192.168.1.103,4981,6,13/06/2010 06:05:51,44,2,0,16,0,10,6,8,2.828427125,0,0,0,0,363636.3636,45454.54545,44,0,44,44,44,44,0,44,44,0,0,0,0,0,1,0,0,0,40,0,45454.54545,0,6,10,8.666666667,2.309401077,5.333333333,0,1,0,0,1,0,0,0,0,13,8,0,40,0,0,0,0,0,0,2,16,0,0,5840,-1,1,20,0,0,0,0,0,0,0,0
192.168.1.103-192.168.5.122-4981-143-6,192.168.5.122,143,192.168.1.103,4981,6,13/06/2010 06:05:51,52,2,0,16,0,10,6,8,2.828427125,0,0,0,0,307692.3077,38461.53846,52,0,52,52,52,52,0,52,52,0,0,0,0,0,1,0,0,0,40,0,38461.53846,0,6,10,8.666666667,2.309401077,5.333333333,0,1,0,0,1,0,0,0,0,13,8,0,40,0,0,0,0,0,0,2,16,0,0,5840,-1,1,20,0,0,0,0,0,0,0,0
192.168.1.103-192.168.5.122-4982-143-6,192.168.1.103,4982,192.168.5.122,143,6,13/06/2010 06:05:51,24758,13,24,319,3616,161,0,24.53846154,42.14580917,439,0,150.6666667,158.6060656,158938.5249,1494.466435,687.7222222,1542.5309,9584,151,24758,2063.166667,2794.520867,10646,151,23658,1028.608696,2019.901072,10114,151,0,0,0,0,268,496,525.0828015,969.3836336,0,439,103.5526316,141.903983,20136.7404,0,0,0,1,0,0,0,0,1,106.3513514,24.53846154,150.6666667,268,0,0,0,0,0,0,13,319,24,3616,16384,6432,12,20,0,0,0,0,0,0,0,0
192.168.1.103-192.168.5.122-4982-143-6,192.168.5.122,143,192.168.1.103,4982,6,13/06/2010 06:05:51,89,2,0,16,0,10,6,8,2.828427125,0,0,0,0,179775.2809,22471.91011,89,0,89,89,89,89,0,89,89,0,0,0,0,0,1,0,0,0,40,0,22471.91011,0,6,10,8.666666667,2.309401077,5.333333333,0,1,0,0,1,0,0,0,0,13,8,0,40,0,0,0,0,0,0,2,16,0,0,6432,-1,1,20,0,0,0,0,0,0,0,0
192.168.1.103-192.168.5.122-4982-143-6,192.168.5.122,143,192.168.1.103,4982,6,13/06/2010 06:05:51,172,2,0,16,0,10,6,8,2.828427125,0,0,0,0,93023.25581,11627.90698,172,0,172,172,172,172,0,172,172,0,0,0,0,0,1,0,0,0,40,0,11627.90698,0,6,10,8.666666667,2.309401077,5.333333333,0,1,0,0,1,0,0,0,0,13,8,0,40,0,0,0,0,0,0,2,16,0,0,6432,-1,1,20,0,0,0,0,0,0,0,0
192.168.1.101-192.168.1.104-139-23195-6,192.168.1.104,23195,192.168.1.101,139,6,13/06/2010 06:06:02,32492,10,9,987,713,264,0,98.7,87.51006291,287,0,79.22222222,86.65705075,52320.57122,584.7593254,1805.111111,3925.056986,12912,218,32492,3610.222222,8087.559146,25152,498,31919,3989.875,5692.11812,13731,569,0,0,0,0,208,188,307.768066,276.9912594,0,287,85,85.34758653,7284.210526,0,0,0,1,0,0,0,0,0,89.47368421,98.7,79.22222222,208,0,0,0,0,0,0,10,987,9,713,16384,16539,9,20,0,0,0,0,0,0,0,0
192.168.2.109-192.168.5.122-4316-110-6,192.168.2.109,4316,192.168.5.122,110,6,13/06/2010 06:06:38,261715,7,13,51,132,15,0,7.285714286,4.855041562,20,0,10.15384615,7.081032809,699.2338995,76.41900541,13774.47368,40156.18174,153849,5,261196,43532.66667,65505.12464,154450,694,261363,21780.25,71386.81302,248282,5,0,0,0,0,148,276,26.74665189,49.67235351,0,20,8.714285714,6.558527709,43.01428571,0,0,0,1,0,0,0,0,1,9.15,7.285714286,10.15384615,148,0,0,0,0,0,0,7,51,13,132,64240,5840,6,20,0,0,0,0,0,0,0,0
192.168.2.109-192.168.5.122-4316-110-6,192.168.5.122,110,192.168.2.109,4316,6,13/06/2010 06:06:39,262,1,2,18,12,18,18,18,0,6,6,6,0,114503.8168,11450.38168,131,101.8233765,203,59,0,0,0,0,0,59,59,0,59,59,1,0,0,0,20,40,3816.793893,7633.587786,6,18,12,6.92820323,48,0,1,0,0,1,1,0,0,2,16,18,6,20,0,0,0,0,0,0,1,18,2,12,5840,64172,0,20,0,0,0,0,0,0,0,0
192.168.2.106-192.168.5.122-4556-110-6,192.168.2.106,4556,192.168.5.122,110,6,13/06/2010 06:06:41,14205,6,13,45,132,15,0,7.5,5.282045058,20,0,10.15384615,7.081032809,12460.40127,1337.557198,789.1666667,2265.650309,9851,36,13638,2727.6,4243.94101,10318,699,13868,1155.666667,2846.372535,10145,36,0,0,0,0,128,276,422.3864836,915.1707145,0,20,8.85,6.698585868,44.87105263,0,0,0,1,0,0,0,0,2,9.315789474,7.5,10.15384615,128,0,0,0,0,0,0,6,45,13,132,16384,5840,5,20,0,0,0,0,0,0,0,0
192.168.2.106-192.168.5.122-4556-110-6,192.168.5.122,110,192.168.2.106,4556,6,13/06/2010 06:06:41,258,1,2,18,12,18,18,18,0,6,6,6,0,116279.0698,11627.90698,129,110.3086579,207,51,0,0,0,0,0,51,51,0,51,51,1,0,0,0,20,40,3875.968992,7751.937984,6,18,12,6.92820323,48,0,1,0,0,1,1,0,0,2,16,18,6,20,0,0,0,0,0,0,1,18,2,12,5840,17452,0,20,0,0,0,0,0,0,0,0
192.168.2.112-192.168.5.122-4271-110-6,192.168.2.112,4271,192.168.5.122,110,6,13/06/2010 06:06:56,16008,6,13,47,132,16,0,7.833333333,5.741660619,20,0,10.15384615,7.081032809,11181.90905,1186.906547,889.3333333,2311.988347,10014,8,15491,3098.2,4987.693475,12016,699,15666,1305.5,2887.392359,10259,8,0,0,0,0,128,276,374.8125937,812.093953,0,20,8.95,6.778254705,45.94473684,0,0,0,1,0,0,0,0,2,9.421052632,7.833333333,10.15384615,128,0,0,0,0,0,0,6,47,13,132,64240,5840,5,20,0,0,0,0,0,0,0,0
192.168.2.112-192.168.5.122-4271-110-6,192.168.5.122,110,192.168.2.112,4271,6,13/06/2010 06:06:56,256,1,2,18,12,18,18,18,0,6,6,6,0,117187.5,11718.75,128,97.5807358,197,59,0,0,0,0,0,59,59,0,59,59,1,0,0,0,20,40,3906.25,7812.5,6,18,12,6.92820323,48,0,1,0,0,1,1,0,0,2,16,18,6,20,0,0,0,0,0,0,1,18,2,12,5840,64172,0,20,0,0,0,0,0,0,0,0
192.168.5.122-224.0.0.251-5353-5353-17,192.168.5.122,5353,224.0.0.251,5353,17,13/06/2010 06:05:06,119652793,128,0,5824,0,66,44,45.5,4.101084934,0,0,0,0,48.67416676,1.069761907,942147.9764,994921.2157,8048780,101234,1.20E+08,942147.9764,994921.2157,8048780,101234,0,0,0,0,0,0,0,0,0,2560,0,1.069761907,0,44,66,45.48837209,4.087167951,16.70494186,0,0,0,0,0,0,0,0,0,45.84375,45.5,0,2560,0,0,0,0,0,0,128,5824,0,0,-1,-1,127,20,2758594,1871054.04,4081629,1435559,7532289.5,730427.8699,8048780,7015799
192.168.1.104-192.168.5.122-1452-143-6,192.168.5.122,143,192.168.1.104,1452,6,13/06/2010 06:03:15,119871425,3,1,40,6,17,6,13.33333333,6.350852961,6,6,6,0,0.3837445,0.033369087,4.00E+07,6.91E+07,1.20E+08,168,1.20E+08,5.99E+07,8.47E+07,1.20E+08,168,0,0,0,0,0,0,0,0,0,60,20,0.025026815,0.008342272,6,17,10.4,6.024948133,36.3,0,0,0,0,1,0,0,0,0,13,13.33333333,6,60,0,0,0,0,0,0,3,40,1,6,16942,16925,2,20,0,0,0,0,1.20E+08,0,1.20E+08,1.20E+08
192.168.2.108-192.168.5.122-2411-110-6,192.168.2.108,2411,192.168.5.122,110,6,13/06/2010 06:07:34,27041,6,13,45,132,15,0,7.5,5.282045058,20,0,10.15384615,7.081032809,6545.615917,702.6367368,1502.277778,3551.919693,12461,33,26481,5296.2,6019.021407,13073,691,26763,2230.25,4414.095565,12818,33,0,0,0,0,128,276,221.8852853,480.7514515,0,20,8.85,6.698585868,44.87105263,0,0,0,1,0,0,0,0,2,9.315789474,7.5,10.15384615,128,0,0,0,0,0,0,6,45,13,132,16384,5840,5,20,0,0,0,0,0,0,0,0
192.168.2.108-192.168.5.122-2411-110-6,192.168.5.122,110,192.168.2.108,2411,6,13/06/2010 06:07:34,17651,1,2,18,12,18,18,18,0,6,6,6,0,1699.620418,169.9620418,8825.5,12162.94374,17426,225,0,0,0,0,0,17426,17426,0,17426,17426,1,0,0,0,20,40,56.65401394,113.3080279,6,18,12,6.92820323,48,0,1,0,0,1,1,0,0,2,16,18,6,20,0,0,0,0,0,0,1,18,2,12,5840,17452,0,20,0,0,0,0,0,0,0,0
192.168.3.116-192.168.5.122-2756-143-6,192.168.5.122,143,192.168.3.116,2756,6,13/06/2010 06:04:02,119996309,3,1,40,6,17,6,13.33333333,6.350852961,6,6,6,0,0.383345124,0.033334359,4.00E+07,6.92E+07,1.20E+08,166,1.20E+08,5.99E+07,8.47E+07,1.20E+08,166,0,0,0,0,0,0,0,0,0,60,20,0.025000769,0.00833359,6,17,10.4,6.024948133,36.3,0,0,0,0,1,0,0,0,0,13,13.33333333,6,60,0,0,0,0,0,0,3,40,1,6,17486,17469,2,20,0,0,0,0,1.20E+08,0,1.20E+08,1.20E+08
192.168.4.120-69.25.47.62-3982-80-6,192.168.4.120,3982,69.25.47.62,80,6,13/06/2010 06:08:21,252620,6,11,119,12440,95,0,19.83333333,36.90212279,1460,0,1130.909091,592.6087165,49714.98694,67.29475101,15788.75,24682.76424,64898,163,244751,48950.2,44712.39274,106867,163,193835,19383.5,26393.42706,66196,1148,0,0,0,0,128,228,23.75108859,43.54366242,0,1460,697.7222222,720.573122,519225.6242,0,0,0,1,0,0,0,0,1,738.7647059,19.83333333,1130.909091,128,0,0,0,0,0,0,6,119,11,12440,16384,5840,5,20,0,0,0,0,0,0,0,0
192.168.4.120-69.25.47.62-3982-80-6,192.168.4.120,3982,69.25.47.62,80,6,13/06/2010 06:08:21,703,3,0,18,0,6,6,6,0,0,0,0,0,25604.55192,4267.42532,351.5,480.1255044,691,12,703,351.5,480.1255044,691,12,0,0,0,0,0,0,0,0,0,60,0,4267.42532,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,17520,-1,2,20,0,0,0,0,0,0,0,0
192.168.4.120-64.94.107.13-3987-80-6,192.168.4.120,3987,64.94.107.13,80,6,13/06/2010 06:08:23,109594,3,2,96,476,90,0,32,50.3189825,474,2,238,333.7544007,5219.263828,45.62293556,27398.5,31061.76231,59146,251,50448,25224,35317.15529,50197,251,60631,60631,0,60631,60631,0,0,0,0,68,44,27.37376134,18.24917422,0,474,95.33333333,188.8307885,35657.06667,0,0,0,1,0,0,0,0,0,114.4,32,238,68,0,0,0,0,0,0,3,96,2,476,16384,5840,2,20,0,0,0,0,0,0,0,0
192.168.4.120-64.94.107.13-3987-80-6,192.168.4.120,3987,64.94.107.13,80,6,13/06/2010 06:08:23,299,2,0,12,0,6,6,6,0,0,0,0,0,40133.77926,6688.963211,299,0,299,299,299,299,0,299,299,0,0,0,0,0,0,0,0,0,40,0,6688.963211,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,17046,-1,1,20,0,0,0,0,0,0,0,0
161.58.8.140-192.168.4.120-80-3984-6,192.168.4.120,3984,161.58.8.140,80,6,13/06/2010 06:08:23,397573,7,9,119,11299,89,0,17,31.82766093,1460,2,1255.444444,486.8092828,28719.25407,40.24418157,26504.86667,43389.96581,120116,177,391723,65287.16667,50911.22419,121422,177,334791,41848.875,52886.12954,121410,2130,0,0,0,0,148,184,17.60682944,22.63735213,0,1460,671.6470588,725.4467538,526272.9926,0,0,0,1,0,0,0,0,1,713.625,17,1255.444444,148,0,0,0,0,0,0,7,119,9,11299,16384,58400,6,20,0,0,0,0,0,0,0,0
161.58.8.140-192.168.4.120-80-3984-6,192.168.4.120,3984,161.58.8.140,80,6,13/06/2010 06:08:23,64,2,0,12,0,6,6,6,0,0,0,0,0,187500,31250,64,0,64,64,64,64,0,64,64,0,0,0,0,0,0,0,0,0,40,0,31250,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,17520,-1,1,20,0,0,0,0,0,0,0,0
192.168.4.120-69.25.47.62-3995-80-6,192.168.4.120,3995,69.25.47.62,80,6,13/06/2010 06:08:23,417490,6,11,74,12364,50,0,12.33333333,18.6082419,1460,0,1124,597.480711,29792.33036,40.71953819,26093.125,46315.73182,155360,168,409962,81992.4,79588.11558,166503,168,342551,34255.1,54185.58293,156660,825,0,0,0,0,128,228,14.37160172,26.34793648,0,1460,691,722.5345097,522056.1176,0,0,0,1,0,0,0,0,1,731.6470588,12.33333333,1124,128,0,0,0,0,0,0,6,74,11,12364,16384,5840,5,20,0,0,0,0,0,0,0,0
192.168.4.120-69.25.47.62-3995-80-6,192.168.4.120,3995,69.25.47.62,80,6,13/06/2010 06:08:23,646,3,0,18,0,6,6,6,0,0,0,0,0,27863.77709,4643.962848,323,407.293506,611,35,646,323,407.293506,611,35,0,0,0,0,0,0,0,0,0,60,0,4643.962848,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,17520,-1,2,20,0,0,0,0,0,0,0,0
161.58.8.140-192.168.4.120-80-3996-6,192.168.4.120,3996,161.58.8.140,80,6,13/06/2010 06:08:23,661669,7,9,119,11299,89,0,17,31.82766093,1460,2,1255.444444,486.8092828,17256.36232,24.18127493,44111.26667,79899.17507,254806,174,652758,108793,99454.44857,256048,174,578520,72315,100859.7673,256083,1391,0,0,0,0,148,184,10.57930778,13.60196715,0,1460,671.6470588,725.4467538,526272.9926,0,0,0,1,0,0,0,0,1,713.625,17,1255.444444,148,0,0,0,0,0,0,7,119,9,11299,16384,58400,6,20,0,0,0,0,0,0,0,0
161.58.8.140-192.168.4.120-80-3998-6,192.168.4.120,3998,161.58.8.140,80,6,13/06/2010 06:08:23,849659,7,11,109,13310,79,0,15.57142857,28.05861212,1460,2,1210,557.4520607,15793.39476,21.1849695,49979.94118,92105.98189,292262,69,819376,136562.6667,120135.1132,296784,493,748648,74864.8,113606.7283,293551,69,0,0,0,0,148,224,8.23859925,12.94637025,0,1460,706.2631579,735.6668813,541205.7602,0,0,0,1,0,0,0,0,1,745.5,15.57142857,1210,148,0,0,0,0,0,0,7,109,11,13310,16384,58400,6,20,0,0,0,0,0,0,0,0
161.58.8.140-192.168.4.120-80-3996-6,192.168.4.120,3996,161.58.8.140,80,6,13/06/2010 06:08:23,344266,2,0,12,0,6,6,6,0,0,0,0,0,34.85676773,5.809461289,344266,0,344266,344266,344266,344266,0,344266,344266,0,0,0,0,0,0,0,0,0,40,0,5.809461289,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,17520,-1,1,20,0,0,0,0,0,0,0,0
161.58.8.140-192.168.4.120-80-3998-6,192.168.4.120,3998,161.58.8.140,80,6,13/06/2010 06:08:24,180159,3,0,18,0,6,6,6,0,0,0,0,0,99.91174463,16.65195744,90079.5,127151.2343,179989,170,180159,90079.5,127151.2343,179989,170,0,0,0,0,0,0,0,0,0,60,0,16.65195744,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,17520,-1,2,20,0,0,0,0,0,0,0,0
192.168.4.120-64.94.107.13-4010-80-6,192.168.4.120,4010,64.94.107.13,80,6,13/06/2010 06:08:23,1001169,3,2,72,476,66,0,24,36.49657518,474,2,238,333.7544007,547.360136,4.994161825,250292.25,196759.397,476993,1245,704523,352261.5,176396.979,476993,227530,774884,774884,0,774884,774884,0,0,0,0,68,44,2.996497095,1.99766473,0,474,91.33333333,189.220154,35804.26667,0,0,0,1,0,0,0,0,0,109.6,24,238,68,0,0,0,0,0,0,3,72,2,476,16384,5840,2,20,0,0,0,0,0,0,0,0
192.168.4.120-64.94.107.13-4010-80-6,192.168.4.120,4010,64.94.107.13,80,6,13/06/2010 06:08:24,97,2,0,12,0,6,6,6,0,0,0,0,0,123711.3402,20618.5567,97,0,97,97,97,97,0,97,97,0,0,0,0,0,0,0,0,0,40,0,20618.5567,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,17046,-1,1,20,0,0,0,0,0,0,0,0
192.168.4.120-216.187.117.61-3997-80-6,192.168.4.120,3997,216.187.117.61,80,6,13/06/2010 06:08:23,1602465,9,14,139,16180,97,0,15.44444444,30.64763902,1460,0,1155.714286,605.1811463,10183.68576,14.35288758,72839.31818,140279.6269,427180,6,1186992,148374,165213.8748,431972,215,1458591,112199.3077,177894.1197,453534,6,0,0,0,0,188,288,5.616347315,8.736540268,0,1460,679.9583333,733.4864024,538002.3025,0,0,0,1,0,0,0,0,1,709.5217391,15.44444444,1155.714286,188,0,0,0,0,0,0,9,139,14,16180,16384,5840,8,20,0,0,0,0,0,0,0,0
192.168.4.120-216.187.117.61-3997-80-6,192.168.4.120,3997,216.187.117.61,80,6,13/06/2010 06:08:24,2,2,0,12,0,6,6,6,0,0,0,0,0,6000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,40,0,1000000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,17520,-1,1,20,0,0,0,0,0,0,0,0
192.168.4.120-69.25.47.62-4009-80-6,192.168.4.120,4009,69.25.47.62,80,6,13/06/2010 06:08:23,1463331,6,11,77,12365,53,0,12.83333333,19.82338686,1460,0,1124.090909,598.9177664,8502.519252,11.6173306,91458.1875,157458.6678,432731,855,1455777,291155.4,171892.406,432731,7802,1191841,119184.1,262411.7156,811615,855,0,0,0,0,128,228,4.100234328,7.517096269,0,1460,691.2222222,723.1131679,522892.6536,0,0,0,1,0,0,0,0,1,731.8823529,12.83333333,1124.090909,128,0,0,0,0,0,0,6,77,11,12365,16384,5840,5,20,0,0,0,0,0,0,0,0
192.168.4.120-69.25.47.62-3993-80-6,192.168.4.120,3993,69.25.47.62,80,6,13/06/2010 06:08:23,2229153,24,40,185,54377,53,0,7.708333333,9.724371743,1460,0,1359.425,356.8457174,24476.56128,28.71045639,35383.38095,58410.34471,203316,316,2060309,89578.65217,76912.96533,244521,316,2152946,55203.74359,79883.00087,278823,3080,0,0,0,0,488,808,10.76642115,17.94403525,0,1460,839.4153846,719.0606696,517048.2466,0,0,0,1,0,0,0,0,1,852.53125,7.708333333,1359.425,488,0,0,0,0,0,0,24,185,40,54377,16384,5840,23,20,0,0,0,0,0,0,0,0
192.168.4.120-74.63.40.21-3981-80-6,192.168.4.120,3981,74.63.40.21,80,6,13/06/2010 06:08:21,4037988,30,42,430,51307,245,0,14.33333333,45.99950025,1380,0,1221.595238,420.2130737,12812.56903,17.8306622,56873.07042,275153.3811,2155989,189,1881999,64896.51724,169755.5464,878768,189,3975809,96970.95122,364045.0979,2157074,647,0,0,0,0,728,848,7.429442584,10.40121962,0,1380,708.7260274,680.2398936,462726.3128,0,0,0,1,0,0,0,0,1,718.5694444,14.33333333,1221.595238,728,0,0,0,0,0,0,30,430,42,51307,16384,6432,19,20,0,0,0,0,0,0,0,0
192.168.4.120-205.188.101.39-4007-80-6,192.168.4.120,4007,205.188.101.39,80,6,13/06/2010 06:08:23,2100963,29,40,242,54641,80,0,8.344827586,13.82615498,1460,2,1366.025,343.5872962,26122.78274,32.84208242,30896.51471,69990.06586,357706,6,1824181,65149.32143,89542.14459,362996,6,2002690,51351.02564,92287.98037,359024,2498,0,0,0,0,588,804,13.80319406,19.03888836,0,1460,784.0428571,724.5364022,524952.9981,0,0,0,1,0,0,0,0,1,795.4057971,8.344827586,1366.025,588,0,0,0,0,0,0,29,242,40,54641,16384,6432,28,20,0,0,0,0,0,0,0,0
192.168.4.120-74.63.40.21-3983-80-6,192.168.4.120,3983,74.63.40.21,80,6,13/06/2010 06:08:21,3722438,33,51,200,64150,56,0,6.060606061,9.333874443,1380,0,1257.843137,383.0659146,17287.05757,22.56585603,44848.6506,150069.6663,1223908,7,2498530,78079.0625,112702.2469,483332,167,3663890,73277.8,193361.0733,1225110,595,0,0,0,0,752,1028,8.865157727,13.70069831,0,1380,757.0588235,684.1302847,468034.2465,0,0,0,1,0,0,0,0,1,766.0714286,6.060606061,1257.843137,752,0,0,0,0,0,0,33,200,51,64150,16384,5840,25,20,0,0,0,0,0,0,0,0
161.58.8.140-192.168.4.120-80-4013-6,192.168.4.120,4013,161.58.8.140,80,6,13/06/2010 06:08:24,1374907,7,11,85,13310,55,0,12.14285714,19.03005142,1460,2,1210,557.4520607,9742.477128,13.09179457,80876.88235,147780.8392,377548,39,1364665,227444.1667,177962.9008,378520,123,997359,99735.9,156703.2061,375013,39,0,0,0,0,148,224,5.091253445,8.000541128,0,1460,705,736.8234373,542908.7778,0,0,0,1,0,0,0,0,1,744.1666667,12.14285714,1210,148,0,0,0,0,0,0,7,85,11,13310,16384,58400,6,20,0,0,0,0,0,0,0,0
192.168.4.120-74.63.40.21-3981-80-6,192.168.4.120,3981,74.63.40.21,80,6,13/06/2010 06:08:25,188325,1,1,6,6,6,6,6,0,6,6,6,0,63.71963361,10.61993894,188325,0,188325,188325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5.309969468,5.309969468,6,6,6,0,0,0,0,0,0,1,0,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,16560,6432,0,20,0,0,0,0,0,0,0,0
